Open,High,Low,Close,Volume,Spread,RSI_14,MACD,MACD_Signal,SMA_20,SMA_50,BB_Upper,BB_Lower,ATR,Volatility_20,signal,signal_strength,xgb_signal,xgb_probability,rf_signal,rf_probability,DateTime,DateOnly,HourOfDay
1.07462,1.07542,1.07345,1.07432,2036,1.0,52.854511970533494,0.000525677654264145,0.0005339635895547507,1.0746005,1.0735662000000001,1.0768493123181166,1.0723516876818835,0.0014799999999999894,0.01504939975752066,HOLD,0.15000000000000002,BUY,0.686888,HOLD,0.5182132577622427,2023-01-04 19:00:00,2023-01-04,19
1.07351,1.07447,1.07262,1.0735,3394,1.1,47.38706820194813,0.0003656024983837991,0.0005002913713205604,1.07462,1.0735278000000001,1.076820641054929,1.0724193589450708,0.0015485714285714389,0.015299048955737537,HOLD,0.15000000000000002,SELL,0.18737026,SELL,0.28960787458652226,2023-01-04 20:00:00,2023-01-04,20
1.07342,1.07342,1.07238,1.07253,1332,0.9,38.46838824576923,0.00015864216259831032,0.0004319615295761104,1.0745875,1.0734725999999999,1.076894321691375,1.0722806783086252,0.0015378571428571305,0.015642545052243585,HOLD,0.15000000000000002,SELL,0.13911247,SELL,0.16502561073325522,2023-01-04 21:00:00,2023-01-04,21
1.07142,1.07181,1.07107,1.0716,4527,1.7,35.880398671096,-7.950217071051036e-05,0.0003296687895187863,1.074474,1.0733608,1.0771268824442792,1.0718211175557206,0.0015742857142857028,0.01569941396986604,HOLD,2.7755575615628914e-17,SELL,0.15398334,SELL,0.28571880400376126,2023-01-04 22:00:00,2023-01-04,22
1.06983,1.07078,1.06909,1.07039,1778,1.9,32.39969719909047,-0.0003617006977107984,0.0001913948920728694,1.074394,1.0732026,1.0774309749492075,1.0713570250507927,0.0016878571428571298,0.014973727277133841,HOLD,2.7755575615628914e-17,BUY,0.80107844,HOLD,0.48652629689213633,2023-01-04 23:00:00,2023-01-04,23
1.07074,1.07111,1.07074,1.07079,5344,1.0,35.889570552145955,-0.0005467656325661707,4.376278714506138e-05,1.074247,1.0731222,1.0776783115491566,1.0708156884508433,0.001645714285714282,0.01369762534223705,HOLD,2.7755575615628914e-17,BUY,0.91787237,BUY,0.8228769972438037,2023-01-05 00:00:00,2023-01-05,0
1.07096,1.07138,1.07075,1.07106,2541,1.8,29.39189189189088,-0.0006639901184777308,-9.778779397949706e-05,1.0741150000000002,1.073078,1.0778265835746468,1.0704034164253535,0.001553571428571424,0.013763055850973227,HOLD,0.04999999999999999,BUY,0.9065301,BUY,0.8420193521115842,2023-01-05 01:00:00,2023-01-05,1
1.07127,1.07249,1.07091,1.07137,5434,1.3,31.557035803495864,-0.0007235364807332001,-0.00022293753133023768,1.073979,1.0730609999999998,1.0778884966697178,1.0700695033302823,0.0015678571428571209,0.013730951743002375,HOLD,0.15000000000000002,BUY,0.91430146,BUY,0.8314688809935822,2023-01-05 02:00:00,2023-01-05,2
1.07127,1.0713,1.06974,1.07094,1955,1.4,34.73877176901834,-0.0007962461778767693,-0.0003375992606395441,1.0737700000000001,1.0730438,1.0778651781659085,1.0696748218340917,0.001549999999999972,0.013141164075512276,HOLD,0.15000000000000002,BUY,0.91234696,BUY,0.8034422116594437,2023-01-05 03:00:00,2023-01-05,3
1.07058,1.0714,1.07058,1.07129,3353,0.9,24.656084656084744,-0.0008162182063751189,-0.00043332304978665906,1.0735845000000002,1.0730368,1.0777799635902185,1.0693890364097818,0.001444999999999966,0.01326933815318005,HOLD,0.04999999999999999,SELL,0.19541122,SELL,0.2990584971549345,2023-01-05 04:00:00,2023-01-05,4
1.07183,1.0722,1.07181,1.07211,2440,1.8,33.72591006423845,-0.0007571510696560146,-0.0004980886537605302,1.073438,1.0730568,1.0776240801913517,1.069251919808648,0.0013828571428571143,0.013667786415749346,HOLD,0.15000000000000002,SELL,0.12079122,SELL,0.24118764753158056,2023-01-05 05:00:00,2023-01-05,5
1.07287,1.07401,1.07269,1.07279,2369,1.1,31.374722838136904,-0.0006479998819739485,-0.0005280708994032139,1.073354,1.073073,1.0775202624926785,1.0691877375073213,0.0013735714285714026,0.013846304505780017,HOLD,0.15000000000000002,SELL,0.06776977,SELL,0.21136201588017758,2023-01-05 06:00:00,2023-01-05,6
1.07177,1.07269,1.07166,1.07188,4512,1.8,30.074388947926806,-0.0006276905482405226,-0.0005479948291706757,1.073151,1.0730578,1.07718011456905,1.0691218854309499,0.0013592857142856898,0.012984691156565703,HOLD,0.15000000000000002,SELL,0.102170825,SELL,0.2910537483184924,2023-01-05 07:00:00,2023-01-05,7
1.07171,1.07211,1.07135,1.07159,4352,1.7,29.978813559321893,-0.0006277594115746687,-0.0005639477456514743,1.0729404999999999,1.0730416,1.0768241687755136,1.0690568312244861,0.0013564285714285282,0.012985857520428476,SELL,0.45,SELL,0.23773336,HOLD,0.5296814067616534,2023-01-05 08:00:00,2023-01-05,8
1.07008,1.07134,1.07006,1.0706,3430,1.2,30.170575692963453,-0.000699633769895458,-0.0005910849505002711,1.072757,1.073005,1.076722127461946,1.0687918725380539,0.001324999999999957,0.012471914849241662,HOLD,0.25,HOLD,0.4413728,BUY,0.6496207747566721,2023-01-05 09:00:00,2023-01-05,9
1.06868,1.0695,1.06835,1.0687,3428,1.4,27.055449330783674,-0.0008995395062449951,-0.0006527758616492159,1.072388,1.0729284,1.0764240042772921,1.0683519957227077,0.0013535714285713826,0.01166446691078103,SELL,0.45,SELL,0.21304436,HOLD,0.5328474721158778,2023-01-05 10:00:00,2023-01-05,10
1.06807,1.06807,1.06747,1.06749,4004,1.9,26.448598130840793,-0.0011424338637124887,-0.0007507074620618705,1.072005,1.0728536,1.0763772161067604,1.0676327838932398,0.0013614285714285451,0.011860193252118158,SELL,0.30000000000000004,SELL,0.09323547,SELL,0.3288413305992253,2023-01-05 11:00:00,2023-01-05,11
1.06708,1.06708,1.06565,1.06665,6611,1.9,26.67295004712483,-0.0013867250684098664,-0.0008779109833314698,1.0715299999999999,1.0727412,1.0760672099008326,1.0669927900991671,0.0013885714285714057,0.01091696397965143,SELL,0.30000000000000004,SELL,0.16245541,SELL,0.22131164021164026,2023-01-05 12:00:00,2023-01-05,12
1.06692,1.06692,1.06569,1.06611,3873,1.3,28.47082494969753,-0.0016053950998005106,-0.0010234078066252781,1.071054,1.07263,1.0757739393394856,1.0663340606605143,0.001297142857142838,0.010918395946046593,SELL,0.30000000000000004,BUY,0.9606663,BUY,0.875037879420774,2023-01-05 13:00:00,2023-01-05,13
1.06541,1.06616,1.0654,1.06594,4498,1.2,25.025746652935283,-0.0017719839266756576,-0.001173123030635354,1.0705825,1.0725464,1.0753706119232402,1.0657943880767597,0.0012999999999999837,0.010942504807805594,SELL,0.45,BUY,0.9493435,BUY,0.8989347162155892,2023-01-05 14:00:00,2023-01-05,14
1.06553,1.06669,1.06553,1.06602,2616,1.3,23.529411764704918,-0.0018759269229264852,-0.0013136838090935803,1.0701675,1.0724328,1.075029848901725,1.065305151098275,0.001337857142857121,0.010895375822616564,SELL,0.45,BUY,0.96228135,BUY,0.9392855934085717,2023-01-05 15:00:00,2023-01-05,15
1.06574,1.0659,1.06432,1.06575,2655,1.5,20.358649789028163,-0.0019575241202973714,-0.0014424518713343386,1.0697800000000002,1.072307,1.0747579979065782,1.0648020020934221,0.001346428571428558,0.01081215640874748,SELL,0.45,BUY,0.96490854,BUY,0.9001691912921695,2023-01-05 16:00:00,2023-01-05,16
1.06624,1.06704,1.06622,1.0665,2745,2.0,27.346938775509244,-0.001939316521425205,-0.001541824801352512,1.0694785,1.0721876000000001,1.074485548820886,1.064471451179114,0.0013221428571428431,0.011241124292035274,SELL,0.45,BUY,0.9131241,BUY,0.930553763834637,2023-01-05 17:00:00,2023-01-05,17
1.06923,1.06927,1.06923,1.06924,3291,1.0,41.59146841673423,-0.0016843753368795955,-0.0015703349084579287,1.0693605,1.0721207999999998,1.0742672664344357,1.0644537335655642,0.001461428571428566,0.01489210225566163,SELL,0.65,BUY,0.95296156,BUY,0.8138888479879324,2023-01-05 18:00:00,2023-01-05,18
1.06953,1.07046,1.06849,1.06909,788,1.3,36.89236111111145,-0.0014774057440090083,-0.0015517490755681447,1.0692955,1.0720304,1.0741792322871582,1.0644117677128417,0.001537142857142856,0.014399910766553106,HOLD,0.25,BUY,0.7679832,BUY,0.6967590939778364,2023-01-05 19:00:00,2023-01-05,19
1.0703,1.07153,1.07023,1.07042,1474,1.6,40.26294165981878,-0.0011923166812868313,-0.0014798625967118821,1.069277,1.0719847999999998,1.0741396529471277,1.0644143470528724,0.0015757142857142834,0.015063980097180166,HOLD,0.15000000000000002,SELL,0.06272839,SELL,0.26930331962131027,2023-01-05 20:00:00,2023-01-05,20
1.06974,1.06978,1.06955,1.06958,2025,1.6,40.49586776859465,-0.0010223771970310214,-0.00138836551677571,1.0692030000000001,1.071919,1.073995951403665,1.0644100485963353,0.00155714285714286,0.015266675204969257,HOLD,0.15000000000000002,SELL,0.10990088,SELL,0.21669167940967,2023-01-05 21:00:00,2023-01-05,21
1.07051,1.07096,1.07008,1.07036,1617,0.9,45.115170770452266,-0.0008153604820497762,-0.0012737645098305234,1.0691525,1.0718972,1.0738700054737367,1.0644349945262632,0.001601428571428579,0.015481830438819864,HOLD,0.15000000000000002,SELL,0.04148834,SELL,0.1316984987678481,2023-01-05 22:00:00,2023-01-05,22
1.0712,1.07156,1.07062,1.07112,3382,1.3,52.103559870550555,-0.000583249261115304,-0.0011356614600874794,1.0691615,1.0718616,1.0738940269760402,1.06442897302396,0.0015778571428571547,0.015645929306747634,HOLD,0.15000000000000002,SELL,0.059399378,SELL,0.17952084309019242,2023-01-05 23:00:00,2023-01-05,23
1.06986,1.07029,1.06964,1.06996,3508,1.3,55.42168674698834,-0.00048728463774927455,-0.0010059860956198386,1.069095,1.0718026,1.0737381273489908,1.064451872651009,0.0015228571428571591,0.01606074535809205,HOLD,0.15000000000000002,SELL,0.08183494,SELL,0.16979543835793834,2023-01-06 00:00:00,2023-01-06,0
1.06905,1.06929,1.06819,1.06862,1240,1.1,54.80851063829737,-0.0005134401648811959,-0.0009074769094721102,1.0689205,1.07172,1.0733436423695208,1.064497357630479,0.0015614285714285866,0.01627823730081207,HOLD,0.15000000000000002,HOLD,0.4897983,SELL,0.3663398735922443,2023-01-06 01:00:00,2023-01-06,1
1.0678,1.06819,1.06614,1.06726,3312,1.7,52.48573757131223,-0.0006365712455131955,-0.0008532957766803274,1.068644,1.071603,1.0727269576483098,1.06456104235169,0.0016071428571428545,0.01644674271062093,HOLD,0.15000000000000002,BUY,0.81226844,BUY,0.6880990231315494,2023-01-06 02:00:00,2023-01-06,2
1.06704,1.06767,1.06704,1.06715,5843,0.8,54.391891891892755,-0.0007345620209882053,-0.0008295490255419031,1.0684075,1.0714824,1.0722416066344334,1.0645733933655666,0.0015642857142857006,0.016304043735572114,HOLD,0.15000000000000002,BUY,0.8673349,BUY,0.7977652173374875,2023-01-06 03:00:00,2023-01-06,3
1.06772,1.06839,1.06676,1.06748,3246,2.0,56.41666666666638,-0.0007766395570898421,-0.000818967131851491,1.068202,1.0713546,1.0717476161219464,1.0646563838780538,0.0016264285714285526,0.016410032765222807,HOLD,0.25,BUY,0.77954584,BUY,0.7518708273366047,2023-01-06 04:00:00,2023-01-06,4
1.06676,1.06797,1.06676,1.06728,3928,1.5,55.19801980198049,-0.0008167101103651042,-0.0008185157275542136,1.068036,1.0712604000000001,1.071415899718225,1.064656100281775,0.0016300000000000045,0.016180796695344665,HOLD,0.25,BUY,0.7471638,BUY,0.7452025908112253,2023-01-06 05:00:00,2023-01-06,5
1.0687,1.0687,1.06825,1.06838,6855,1.0,60.15444015444083,-0.0007510478930123909,-0.0008050221606458491,1.06802,1.0711534,1.0713896790414073,1.0646503209585927,0.0016100000000000003,0.015505912019202374,HOLD,0.25,HOLD,0.46278167,BUY,0.6070012229835126,2023-01-06 06:00:00,2023-01-06,6
1.06959,1.06959,1.06903,1.06947,911,0.9,61.173814898419906,-0.0006040926185282292,-0.0007648362522223252,1.068119,1.0710688,1.0715390824859237,1.0646989175140764,0.001604285714285709,0.015329484188207355,HOLD,0.25,SELL,0.21983576,HOLD,0.5158456158380426,2023-01-06 07:00:00,2023-01-06,7
1.06978,1.07041,1.06978,1.07002,2195,1.1,53.51351351351364,-0.0004381978294758504,-0.0006995085676730303,1.0682875,1.0709874000000001,1.071734804820626,1.064840195179374,0.001473571428571439,0.015031705245103985,HOLD,0.25,HOLD,0.51547295,BUY,0.6102994454254564,2023-01-06 08:00:00,2023-01-06,8
1.0687,1.06923,1.06804,1.06851,1240,1.4,47.67255216693403,-0.00042368541264603543,-0.0006443439366676313,1.0684075,1.0708551999999998,1.0716992304679576,1.0651157695320423,0.0014742857142857138,0.015881413933338397,HOLD,0.25,SELL,0.25563082,SELL,0.36321847328982204,2023-01-06 09:00:00,2023-01-06,9
1.06927,1.06927,1.06858,1.06904,2235,1.4,44.0823327615782,-0.00036520775943027495,-0.00058851670122016,1.0685625,1.070736,1.07165066331038,1.0654743366896202,0.0013542857142857048,0.015902737260549558,HOLD,0.25,BUY,0.93651056,BUY,0.8511183907547354,2023-01-06 10:00:00,2023-01-06,10
1.06906,1.07008,1.06864,1.06917,3365,0.9,48.127853881278405,-0.00030485965210225174,-0.0005317852913965784,1.0687200000000001,1.0706186,1.0715746619303939,1.0658653380696064,0.0013949999999999876,0.01590085315705499,HOLD,0.15000000000000002,BUY,0.9368494,BUY,0.8286326132054558,2023-01-06 11:00:00,2023-01-06,11
1.06972,1.07008,1.0688,1.06913,4246,1.8,43.976493633692044,-0.0002572950705534982,-0.0004768872472279624,1.068889,1.0705118,1.0713804244498824,1.0663975755501176,0.0013878571428571312,0.01584696833164547,HOLD,0.15000000000000002,BUY,0.9401839,BUY,0.8641383187992971,2023-01-06 12:00:00,2023-01-06,12
1.06797,1.06911,1.06797,1.06853,5282,0.9,37.114427860695635,-0.0002649604830660124,-0.0004345018943955724,1.0689905,1.0703636,1.0712241986085151,1.0667568013914848,0.0013849999999999696,0.01590606253170805,HOLD,0.15000000000000002,BUY,0.9472425,BUY,0.8628411862531012,2023-01-06 13:00:00,2023-01-06,13
1.06803,1.06879,1.06803,1.06845,3605,1.8,41.58305462653192,-0.00027432842183716666,-0.00040246719988389133,1.068951,1.0702166,1.0711940421072141,1.0667079578927858,0.0013335714285713784,0.01294602200283146,HOLD,0.15000000000000002,BUY,0.9877593,BUY,0.9480351360289282,2023-01-06 14:00:00,2023-01-06,14
1.06896,1.06979,1.06854,1.06911,4090,1.4,52.95536791314909,-0.0002258921525342128,-0.00036715219041395564,1.068952,1.0701134,1.071195320846658,1.0667086791533418,0.0013028571428570976,0.013143630441732928,HOLD,0.15000000000000002,BUY,0.97634923,BUY,0.9271826770479626,2023-01-06 15:00:00,2023-01-06,15
1.06916,1.06968,1.06916,1.06957,1736,1.9,65.62922868741461,-0.00014867408225383016,-0.0003234565687819306,1.0689094999999997,1.0699832,1.0710662565804618,1.0667527434195376,0.0011664285714285366,0.012420612892357352,HOLD,0.15000000000000002,BUY,0.9881797,BUY,0.9453693216519053,2023-01-06 16:00:00,2023-01-06,16
1.07054,1.0713,1.07054,1.07069,4643,1.8,71.07142857142848,2.863426737942376e-06,-0.000258192569677956,1.068965,1.0698940000000001,1.0712478467915483,1.0666821532084516,0.0012449999999999723,0.012662457729500932,HOLD,0.04999999999999999,BUY,0.9693628,BUY,0.9407923811413079,2023-01-06 17:00:00,2023-01-06,17
1.0707,1.07104,1.07056,1.07079,3331,1.2,70.2570379436965,0.00012953397165471614,-0.00018064726141142157,1.0689864999999998,1.0697868000000001,1.0713319078312171,1.0666410921687826,0.0011628571428571163,0.012410145658335349,HOLD,0.04999999999999999,BUY,0.9946155,BUY,0.9455424976914246,2023-01-06 18:00:00,2023-01-06,18
1.07041,1.07042,1.07021,1.07028,1135,1.7,67.68867924528274,0.00018661734477554148,-0.00010719434017402896,1.0689445,1.0696798,1.071155262907138,1.066733737092862,0.001117857142857091,0.012249142412542173,HOLD,0.15000000000000002,BUY,0.9945133,BUY,0.8559511083843421,2023-01-06 19:00:00,2023-01-06,19
1.07167,1.07218,1.07124,1.07139,3106,1.9,67.72673733804474,0.000317761100414371,-2.2203252056348982e-05,1.069016,1.0696002,1.0714466152567435,1.0665853847432565,0.001152142857142808,0.01216392584067547,HOLD,0.15000000000000002,BUY,0.9879026,BUY,0.9239647216061084,2023-01-06 20:00:00,2023-01-06,20
1.07236,1.07318,1.07216,1.07253,860,1.6,67.91569086651091,0.0005078280189299011,8.380300214090105e-05,1.0692115000000002,1.0695644,1.0720948261129615,1.066328173887039,0.0011935714285713811,0.011597219913964075,HOLD,2.7755575615628914e-17,BUY,0.967581,BUY,0.835012619617225,2023-01-06 21:00:00,2023-01-06,21
1.07188,1.07283,1.0712,1.07205,2416,1.2,61.983471074380056,0.0006126630346452444,0.00018957500864176974,1.069451,1.0695354,1.072445415152457,1.066456584847543,0.0012428571428570853,0.01054587459746746,HOLD,0.15000000000000002,BUY,0.9520922,BUY,0.897532944820477,2023-01-06 22:00:00,2023-01-06,22
1.07113,1.07229,1.07113,1.07175,1629,1.6,72.3140495867761,0.0006638851918621125,0.0002844370452858383,1.0696809999999999,1.0695198000000001,1.0726376617021658,1.066724338297834,0.0011842857142856694,0.010636892516651156,BUY,0.45,BUY,0.9757318,BUY,0.943562866019748,2023-01-06 23:00:00,2023-01-06,23
1.07302,1.07302,1.07278,1.0728,1700,2.0,74.16452442159337,0.0007802115521675645,0.00038359194666218356,1.069947,1.0695438,1.0730246758148083,1.0668693241851916,0.0012207142857142575,0.010976256902085382,BUY,0.45,BUY,0.973599,BUY,0.9353348898292719,2023-01-07 00:00:00,2023-01-07,0
1.07271,1.07384,1.07234,1.07321,3093,1.0,75.06203473945381,0.0008951656914135686,0.00048590669561246057,1.0702435,1.0696002,1.0733813321380086,1.0671056678619912,0.001224999999999968,0.010861657229191002,BUY,0.45,BUY,0.9655533,BUY,0.9411885483658573,2023-01-07 01:00:00,2023-01-07,1
1.07293,1.07293,1.0722,1.07254,6064,1.6,69.62025316455754,0.000921580863854965,0.0005730415292609615,1.0704515000000001,1.0696352,1.0736205760732271,1.067282423926773,0.0012057142857142544,0.010927631973462547,BUY,0.65,BUY,0.96262413,BUY,0.87733240801498,2023-01-07 02:00:00,2023-01-07,2
1.07171,1.07212,1.07171,1.07193,2096,1.4,69.54022988505753,0.0008831131970914452,0.0006350558628270582,1.0705744999999998,1.0696526,1.0737739899264536,1.067375010073546,0.0011821428571428458,0.010789994160025993,BUY,0.65,BUY,0.99045146,BUY,0.9407624023076966,2023-01-07 03:00:00,2023-01-07,3
1.07347,1.07456,1.07326,1.07359,3438,1.6,75.00000000000054,0.0009753323960988158,0.0007031111694814098,1.0707529999999998,1.069697,1.0742101975264438,1.067295802473556,0.0013157142857142773,0.011868282100978586,BUY,0.45,BUY,0.9511838,BUY,0.8988815304033096,2023-01-07 04:00:00,2023-01-07,4
1.07339,1.07441,1.07339,1.07395,1589,1.1,74.24849699398806,0.0010651869549100912,0.0007755263265671461,1.071025,1.0697572000000002,1.0745933727678783,1.0674566272321215,0.0012928571428571273,0.010304518023632114,BUY,0.45,BUY,0.8740323,BUY,0.7981920326864147,2023-01-07 05:00:00,2023-01-07,5
1.07399,1.07488,1.07364,1.07391,2956,1.4,72.6987447698745,0.0011202560599055111,0.0008444722732348191,1.0712685,1.0698096,1.0749299709439917,1.0676070290560082,0.0013407142857142823,0.01031235956318069,BUY,0.45,BUY,0.72408587,HOLD,0.5816857551896922,2023-01-07 06:00:00,2023-01-07,6
1.07562,1.07584,1.07501,1.07519,1692,1.5,73.14814814814861,0.0012527431813704748,0.0009261264548619502,1.0715695,1.0698712,1.075485531691718,1.0676534683082821,0.001354999999999995,0.01085230900960977,BUY,0.45,SELL,0.061733045,SELL,0.18852424242424246,2023-01-07 07:00:00,2023-01-07,7
1.07618,1.07618,1.0755,1.07582,4492,1.6,74.53658536585388,0.0013925237673457769,0.0010194059173587156,1.071904,1.0699318,1.0760771089004186,1.0677308910995813,0.0013914285714285515,0.010835293822058011,BUY,0.45,SELL,0.018979093,SELL,0.09985365853658537,2023-01-07 08:00:00,2023-01-07,8
1.07615,1.07691,1.07554,1.07636,3790,1.9,79.57198443579789,0.001529246177812471,0.0011213739694494668,1.0722955,1.0700214,1.0766028277831619,1.0679881722168383,0.0014478571428571435,0.010344800577543984,BUY,0.45,SELL,0.01168173,SELL,0.07400000000000001,2023-01-07 09:00:00,2023-01-07,9
1.07592,1.07626,1.07554,1.07618,3584,1.8,75.61497326203136,0.0016045785942431223,0.001218014894408198,1.072682,1.0701132,1.0769231746138639,1.068440825386136,0.0013707142857142887,0.01040196405414755,BUY,0.45,SELL,0.00872448,SELL,0.03585365853658537,2023-01-07 10:00:00,2023-01-07,10
1.07603,1.07603,1.07576,1.07576,1415,2.0,68.71378910776419,0.0016118096487771627,0.0012967738452819909,1.0730145,1.0702163999999998,1.0771169946197754,1.0689120053802246,0.0012728571428571392,0.010683206344176624,BUY,0.65,SELL,0.022711845,SELL,0.06666666666666667,2023-01-07 11:00:00,2023-01-07,11
1.075,1.075,1.07395,1.0743,2555,1.7,61.70655567117643,0.0014826395673006587,0.0013339469896857246,1.0732510000000002,1.0703284,1.0770516642078825,1.069450335792118,0.001285714285714287,0.012194245696095143,BUY,0.65,SELL,0.0244897,SELL,0.10823125035574757,2023-01-07 12:00:00,2023-01-07,12
1.07492,1.07492,1.07451,1.07453,1449,1.9,64.57023060796666,0.001382889337456339,0.0013437354592398475,1.073443,1.0704692,1.0770835268560333,1.0698024731439666,0.0012471428571428594,0.011797718618210795,BUY,0.65,SELL,0.08137376,SELL,0.13196727549467274,2023-01-07 13:00:00,2023-01-07,13
1.07372,1.07416,1.07348,1.07405,3185,1.2,56.96767001114818,0.001250687427037489,0.0013251258527993757,1.073606,1.0706172,1.0770319836850974,1.0701800163149027,0.0012314285714285658,0.01200384102781803,HOLD,0.25,SELL,0.051112585,SELL,0.19082736405095196,2023-01-07 14:00:00,2023-01-07,14
1.07342,1.07356,1.07323,1.0733,2291,0.8,50.48335123523052,0.0010730285236948411,0.0012747063869784688,1.073757,1.070761,1.0768118604929862,1.070702139507014,0.0011828571428571522,0.012182562841193383,HOLD,0.15000000000000002,SELL,0.055230565,SELL,0.13760933871028735,2023-01-07 15:00:00,2023-01-07,15
1.07559,1.07559,1.07468,1.07498,1445,1.0,61.82170542635645,0.001055625923939818,0.0012308902943707388,1.0739364999999998,1.0709418,1.0768230005219448,1.071049999478055,0.0012742857142857358,0.012825038874211441,HOLD,0.25,SELL,0.017096773,SELL,0.14510627944760962,2023-01-07 16:00:00,2023-01-07,16
1.07298,1.07298,1.07209,1.07262,5740,1.1,52.85832642916257,0.0008416993751410029,0.001153052110524792,1.073941,1.0710738,1.0768185347636163,1.0710634652363837,0.0014214285714285893,0.014860495838175128,HOLD,0.15000000000000002,SELL,0.13579236,SELL,0.357518367795117,2023-01-07 17:00:00,2023-01-07,17
1.07297,1.07337,1.07233,1.07332,1390,2.0,48.784878487848864,0.0007203415448839845,0.0010665099973966306,1.0740045,1.0712252,1.0767597856380782,1.0712492143619219,0.0013078571428571622,0.014929479055691522,HOLD,0.15000000000000002,BUY,0.6801997,HOLD,0.5867364129389359,2023-01-07 18:00:00,2023-01-07,18
1.07234,1.07306,1.07234,1.07257,2133,0.8,44.00000000000054,0.0005572225434589129,0.000964652506609087,1.0740455,1.0713466,1.0766813458145206,1.0714096541854794,0.0013050000000000164,0.015128546605275095,HOLD,0.15000000000000002,BUY,0.9694997,BUY,0.854188641772528,2023-01-07 19:00:00,2023-01-07,19
1.07159,1.072,1.07119,1.07123,3538,1.7,39.53125000000042,0.0003161780546676596,0.0008349576162208015,1.073967,1.0713864000000002,1.0768417181097556,1.0710922818902442,0.0013150000000000026,0.015356951461046986,HOLD,0.15000000000000002,BUY,0.94374204,BUY,0.9060166468360399,2023-01-07 20:00:00,2023-01-07,20
1.07142,1.07197,1.0714,1.07172,3503,0.8,35.55370524562892,0.00016281068533330334,0.0007005282300433019,1.0738925,1.071439,1.076922836962335,1.070862163037665,0.0012300000000000169,0.015388804932406944,HOLD,0.15000000000000002,BUY,0.9167517,BUY,0.7594116710350498,2023-01-07 21:00:00,2023-01-07,21
1.07239,1.07239,1.07188,1.07193,2125,1.0,33.2182916307173,5.754780981148677e-05,0.0005719321459969389,1.0738619999999999,1.0714692000000001,1.0769611516666115,1.0707628483333882,0.0012071428571428827,0.015271241596790629,HOLD,0.15000000000000002,BUY,0.9684882,BUY,0.7651479743541959,2023-01-07 22:00:00,2023-01-07,22
1.07335,1.07426,1.07335,1.07386,3953,1.8,40.36979969183428,0.00012838119440439222,0.00048322195567842955,1.0739585,1.0715548,1.0769215586970453,1.0709954413029548,0.0012757142857143006,0.016430283705256805,HOLD,0.15000000000000002,SELL,0.1763327,SELL,0.26067944505497365,2023-01-07 23:00:00,2023-01-07,23
1.0726,1.0744,1.0726,1.07338,1350,1.6,39.45783132530202,0.00014412380404960068,0.0004154023253526638,1.0739480000000001,1.0716151999999999,1.0769180370368114,1.0709779629631888,0.0013457142857142992,0.015586661758733822,HOLD,0.15000000000000002,BUY,0.8453172,BUY,0.8167643591787376,2023-01-08 00:00:00,2023-01-08,0
1.07419,1.0744,1.07394,1.0742,2240,0.9,44.2982456140354,0.0002202284263752574,0.00037636754555718256,1.0739605,1.0716767999999999,1.07693267605911,1.0709883239408902,0.0013885714285714532,0.015785351955629294,HOLD,0.25,BUY,0.907321,BUY,0.8034068565672127,2023-01-08 01:00:00,2023-01-08,1
1.07448,1.07482,1.07339,1.07419,2669,1.2,49.55028618152066,0.00027654710852353936,0.0003564034581504539,1.0739744999999998,1.0717614,1.0769483118370426,1.071000688162957,0.0013614285714285928,0.015784504952171423,HOLD,0.15000000000000002,BUY,0.90318286,BUY,0.9450676632846715,2023-01-08 02:00:00,2023-01-08,2
1.07414,1.07469,1.07414,1.07422,2855,0.9,48.71155444721525,0.0003199130605369138,0.0003491053786277459,1.073926,1.0718734,1.0768475237552795,1.0710044762447204,0.001356428571428576,0.015160384372339278,HOLD,0.25,BUY,0.9301217,BUY,0.8625583503174729,2023-01-08 03:00:00,2023-01-08,3
1.07335,1.07335,1.07218,1.07315,2240,1.0,46.434231378764466,0.0002648873755268788,0.0003322617780075725,1.0737925000000001,1.0719912,1.0765910400329137,1.0709939599670866,0.0014271428571428649,0.015326690784923302,HOLD,0.15000000000000002,BUY,0.92838526,BUY,0.8770047037573714,2023-01-08 04:00:00,2023-01-08,4
1.07435,1.07435,1.07333,1.07376,3565,1.8,51.84294871794912,0.0002674183929634033,0.0003192931009987387,1.0736625,1.0721234,1.0761869978656582,1.0711380021343417,0.0014542857142857096,0.015364457642128323,HOLD,0.25,BUY,0.8818341,BUY,0.8004561435337436,2023-01-08 05:00:00,2023-01-08,5
1.07455,1.07506,1.07416,1.07472,5760,1.3,48.894557823128665,0.0003429350773598294,0.00032402149627095686,1.0735895,1.0722682000000001,1.0758811826729966,1.0712978173270034,0.0013835714285714046,0.015777892740394563,BUY,0.65,SELL,0.14436895,SELL,0.26334526786536155,2023-01-08 06:00:00,2023-01-08,6
1.07482,1.07515,1.07376,1.07494,3301,0.9,62.058212058212064,0.0004157423363329027,0.000342365664283346,1.0735485,1.0724213999999999,1.0757018452555274,1.0713951547444727,0.0012764285714285434,0.01575774916660968,BUY,0.65,SELL,0.14911851,SELL,0.28185432062803784,2023-01-08 07:00:00,2023-01-08,7
